Member_number,Date,productId,items,productName,price,order_value
2907,02-11-2014,35,1,sugar,1.2,1.2
2447,26-07-2014,14,2,chocolate,11.5,23.0
4272,15-05-2014,135,3,meat spreads,7.8,23.4
1433,22-09-2014,20,2,brown bread,0.8,1.6
3846,04-08-2014,90,3,decalcifier,2.8,8.399999999999999
4694,05-12-2014,5,1,rolls/buns,1.2,1.2
1748,27-07-2014,5,1,rolls/buns,1.2,1.2
4410,24-11-2014,44,3,newspapers,3.2,9.600000000000001
4636,26-03-2014,4,2,other vegetables,0.8,1.6
1867,19-11-2014,39,3,detergent,5.5,16.5
4334,16-03-2014,70,3,margarine,3.5,10.5
1034,24-02-2014,104,3,cat food,11.2,33.599999999999994
3461,19-05-2014,35,1,sugar,1.2,1.2
2488,26-08-2014,44,3,newspapers,3.2,9.600000000000001
4150,24-03-2014,78,1,baking powder,1.8,1.8
2412,12-12-2014,114,2,napkins,21.8,43.6
3505,31-07-2014,38,1,soda,0.8,0.8
2718,11-08-2014,70,2,margarine,3.5,7.0
2564,14-01-2014,119,2,long life bakery product,9.9,19.8
2005,18-10-2014,50,2,bottled beer,1.8,3.6
3835,03-02-2014,35,1,sugar,1.2,1.2
2402,29-09-2014,24,3,pastry,3.1,9.3
4343,26-04-2014,5,1,rolls/buns,1.2,1.2
2562,30-04-2014,36,2,frozen meals,9.7,19.4
2753,23-02-2014,35,3,sugar,1.2,3.5999999999999996
4553,04-11-2014,80,1,salty snack,0.5,0.5
3760,07-03-2014,75,2,frozen vegetables,2.5,5.0
3729,24-12-2014,69,2,domestic eggs,1.25,2.5
1674,07-06-2014,70,3,margarine,3.5,10.5
3817,29-12-2014,138,1,candles,2.7,2.7
4933,02-07-2014,83,3,white bread,0.3,0.8999999999999999
3836,14-06-2014,70,3,margarine,3.5,10.5
4925,26-09-2014,146,3,ketchup,1.25,3.75
4886,04-07-2014,71,3,shopping bags,5.12,15.36
4504,21-01-2014,20,1,brown bread,0.8,0.8
3830,28-01-2014,5,3,rolls/buns,1.2,3.5999999999999996
4234,22-01-2014,39,2,detergent,5.5,11.0
1727,11-08-2014,20,2,brown bread,0.8,1.6
2511,10-11-2014,17,2,bottled water,0.5,1.0
4232,07-07-2014,69,3,domestic eggs,1.25,3.75
3081,18-07-2014,20,2,brown bread,0.8,1.6
4906,17-07-2014,115,1,waffles,2.5,2.5
4018,28-02-2014,59,3,hard cheese,4.5,13.5
2890,13-02-2014,34,3,flour,2.1,6.300000000000001
1822,05-06-2014,38,3,soda,0.8,2.4000000000000004
3849,18-02-2014,51,1,dessert,1.15,1.15
3238,03-07-2014,5,3,rolls/buns,1.2,3.5999999999999996
4458,21-03-2014,38,3,soda,0.8,2.4000000000000004
1522,24-12-2014,18,2,yogurt,2.2,4.4
1419,08-12-2014,114,2,napkins,21.8,43.6
4652,26-08-2014,11,3,butter,3.2,9.600000000000001
3896,06-04-2014,69,1,domestic eggs,1.25,1.25
2754,04-06-2014,5,2,rolls/buns,1.2,2.4
2068,21-07-2014,116,3,sauces,2.45,7.3500000000000005
2522,17-07-2014,37,2,herbs,6.5,13.0
4434,28-01-2014,20,2,brown bread,0.8,1.6
4896,05-03-2014,121,1,sweet spreads,5.4,5.4
3462,21-09-2014,46,3,pasta,3.1,9.3
1341,08-11-2014,24,2,pastry,3.1,6.2
4036,14-06-2014,28,3,misc. beverages,1.2,3.5999999999999996
1811,13-11-2014,69,1,domestic eggs,1.25,1.25
2247,11-08-2014,27,1,coffee,8.5,8.5
3727,13-07-2014,119,2,long life bakery product,9.9,19.8
2626,09-08-2014,25,1,canned beer,1.1,1.1
3225,19-09-2014,114,2,napkins,21.8,43.6
1483,25-01-2014,126,3,snack products,0.9,2.7
2062,22-08-2014,28,2,misc. beverages,1.2,2.4
3310,09-09-2014,34,2,flour,2.1,4.2
4500,25-10-2014,62,1,pickled vegetables,2.7,2.7
3643,06-03-2014,70,3,margarine,3.5,10.5
1887,05-04-2014,5,3,rolls/buns,1.2,3.5999999999999996
2196,12-02-2014,65,2,candy,3.6,7.2
1791,02-02-2014,18,3,yogurt,2.2,6.6000000000000005
1402,14-10-2014,76,3,sliced cheese,4.2,12.600000000000001
2279,03-01-2014,38,2,soda,0.8,1.6
1650,20-01-2014,46,2,pasta,3.1,6.2
3776,02-07-2014,53,3,specialty chocolate,18.8,56.400000000000006
3753,28-12-2014,64,2,UHT-milk,2.1,4.2
4868,24-12-2014,38,1,soda,0.8,0.8
3682,24-12-2014,41,3,processed cheese,6.4,19.200000000000003
2344,20-11-2014,22,2,root vegetables,1.8,3.6
2585,17-05-2014,2,3,whole milk,1.8,5.4
3839,21-06-2014,18,3,yogurt,2.2,6.6000000000000005
4747,11-05-2014,152,1,softener,11.8,11.8
3900,12-06-2014,27,1,coffee,8.5,8.5
1146,21-02-2014,134,3,cereals,4.5,13.5
4683,09-07-2014,59,1,hard cheese,4.5,4.5
3775,06-03-2014,51,2,dessert,1.15,2.3
1816,20-06-2014,27,3,coffee,8.5,25.5
4624,12-06-2014,114,1,napkins,21.8,21.8
1108,22-05-2014,40,3,grapes,9.4,28.200000000000003
3942,05-11-2014,115,3,waffles,2.5,7.5
3257,02-09-2014,38,2,soda,0.8,1.6
3329,09-11-2014,36,2,frozen meals,9.7,19.4
4272,14-08-2014,69,2,domestic eggs,1.25,2.5
4292,16-05-2014,100,1,chewing gum,0.5,0.5
1694,01-10-2014,119,1,long life bakery product,9.9,9.9
2431,17-01-2014,69,1,domestic eggs,1.25,1.25
1026,08-03-2014,62,2,pickled vegetables,2.7,5.4
3137,27-02-2014,38,3,soda,0.8,2.4000000000000004
4153,28-09-2014,60,2,cream cheese ,6.3,12.6
3026,30-03-2014,65,1,candy,3.6,3.6
3106,20-04-2014,82,1,pet care,5.8,5.8
1419,12-03-2014,80,1,salty snack,0.5,0.5
4656,02-03-2014,73,2,oil,3.4,6.8
3119,01-10-2014,18,1,yogurt,2.2,2.2
3628,01-08-2014,18,2,yogurt,2.2,4.4
2236,27-11-2014,65,3,candy,3.6,10.8
1472,15-02-2014,28,2,misc. beverages,1.2,2.4
4652,11-09-2014,47,1,popcorn,2.4,2.4
3044,17-09-2014,27,3,coffee,8.5,25.5
4570,04-04-2014,99,1,canned vegetables,5.7,5.7
2855,13-06-2014,5,3,rolls/buns,1.2,3.5999999999999996
1344,28-01-2014,145,1,syrup,4.3,4.3
1586,11-03-2014,59,2,hard cheese,4.5,9.0
2390,22-10-2014,74,1,whipped/sour cream,5.5,5.5
1425,24-06-2014,44,2,newspapers,3.2,6.4
2736,13-05-2014,24,2,pastry,3.1,6.2
1621,13-02-2014,71,3,shopping bags,5.12,15.36
2904,28-09-2014,73,2,oil,3.4,6.8
1285,21-06-2014,71,2,shopping bags,5.12,10.24
4251,14-11-2014,56,2,white wine,14.2,28.4
4314,15-06-2014,100,3,chewing gum,0.5,1.5
1037,06-06-2014,154,1,cake bar,2.4,2.4
3115,29-10-2014,114,1,napkins,21.8,21.8
3550,17-04-2014,12,2,fruit/vegetable juice,2.1,4.2
1285,29-05-2014,17,2,bottled water,0.5,1.0
2806,13-03-2014,20,1,brown bread,0.8,0.8
2751,08-02-2014,76,2,sliced cheese,4.2,8.4
2001,05-02-2014,71,1,shopping bags,5.12,5.12
3895,17-02-2014,12,3,fruit/vegetable juice,2.1,6.300000000000001
3527,03-11-2014,65,2,candy,3.6,7.2
3033,28-02-2014,150,2,nut snack,4.9,9.8
2761,31-01-2014,71,1,shopping bags,5.12,5.12
1011,15-02-2014,5,1,rolls/buns,1.2,1.2
3703,30-04-2014,88,3,house keeping products,8.5,25.5
3595,06-01-2014,115,2,waffles,2.5,5.0
4169,09-08-2014,38,1,soda,0.8,0.8
2025,31-05-2014,20,3,brown bread,0.8,2.4000000000000004
1430,12-01-2014,115,1,waffles,2.5,2.5
1410,25-12-2014,14,1,chocolate,11.5,11.5
4588,02-09-2014,136,3,dishes,6.8,20.4
4291,07-08-2014,17,3,bottled water,0.5,1.5
3444,08-04-2014,70,3,margarine,3.5,10.5
4134,26-12-2014,15,3,specialty bar,5.2,15.600000000000001
2365,14-08-2014,70,3,margarine,3.5,10.5
2816,18-01-2014,70,3,margarine,3.5,10.5
1146,28-03-2014,76,2,sliced cheese,4.2,8.4
2071,24-03-2014,156,3,jam,5.22,15.66
1291,01-08-2014,5,2,rolls/buns,1.2,2.4
4490,21-01-2014,17,1,bottled water,0.5,0.5
4280,26-06-2014,104,1,cat food,11.2,11.2
2056,19-12-2014,45,3,curd,9.8,29.400000000000002
4112,08-09-2014,32,1,red/blush wine,12.2,12.2
2416,16-02-2014,70,3,margarine,3.5,10.5
2955,07-06-2014,44,3,newspapers,3.2,9.600000000000001
4403,11-01-2014,4,2,other vegetables,0.8,1.6
3164,24-09-2014,114,1,napkins,21.8,21.8
3038,13-04-2014,119,3,long life bakery product,9.9,29.700000000000003
2231,22-06-2014,50,1,bottled beer,1.8,1.8
2079,25-02-2014,114,2,napkins,21.8,43.6
4152,07-12-2014,100,1,chewing gum,0.5,0.5
1891,05-07-2014,65,2,candy,3.6,7.2
3811,21-07-2014,17,2,bottled water,0.5,1.0
4129,10-11-2014,71,2,shopping bags,5.12,10.24
4016,23-07-2014,121,3,sweet spreads,5.4,16.200000000000003
2556,02-09-2014,100,3,chewing gum,0.5,1.5
1369,08-02-2014,115,1,waffles,2.5,2.5
4799,08-08-2014,31,3,curd cheese,9.2,27.599999999999998
3081,26-05-2014,162,3,specialty vegetables,6.5,19.5
4007,05-10-2014,25,1,canned beer,1.1,1.1
2407,17-03-2014,101,2,canned fish,2.1,4.2
1265,05-12-2014,115,2,waffles,2.5,5.0
4422,24-03-2014,71,1,shopping bags,5.12,5.12
3768,07-04-2014,71,3,shopping bags,5.12,15.36
4050,07-03-2014,158,1,flower (seeds),6.8,6.8
4312,19-07-2014,70,1,margarine,3.5,3.5
2839,06-07-2014,53,3,specialty chocolate,18.8,56.400000000000006
1553,07-04-2014,38,1,soda,0.8,0.8
1853,07-06-2014,65,3,candy,3.6,10.8
3529,02-09-2014,130,3,dental care,11.45,34.349999999999994
2259,25-01-2014,65,1,candy,3.6,3.6
4045,02-03-2014,5,2,rolls/buns,1.2,2.4
2359,26-09-2014,27,3,coffee,8.5,25.5
3523,05-04-2014,139,2,whisky,28.5,57.0
3681,01-01-2014,136,3,dishes,6.8,20.4
1361,13-12-2014,5,2,rolls/buns,1.2,2.4
4851,07-08-2014,75,1,frozen vegetables,2.5,2.5
4098,16-02-2014,17,3,bottled water,0.5,1.5
3508,30-06-2014,65,1,candy,3.6,3.6
2288,25-11-2014,20,1,brown bread,0.8,0.8
4717,23-06-2014,80,1,salty snack,0.5,0.5
1387,31-03-2014,70,3,margarine,3.5,10.5
1687,24-06-2014,28,1,misc. beverages,1.2,1.2
4797,30-11-2014,43,1,sparkling wine,12.5,12.5
1810,13-10-2014,44,3,newspapers,3.2,9.600000000000001
3923,28-06-2014,99,1,canned vegetables,5.7,5.7
2595,06-01-2014,69,3,domestic eggs,1.25,3.75
3535,08-04-2014,12,1,fruit/vegetable juice,2.1,2.1
3427,16-10-2014,32,2,red/blush wine,12.2,24.4
4426,05-01-2014,81,1,Instant food products,0.6,0.6
1101,28-12-2014,74,2,whipped/sour cream,5.5,11.0
1712,30-08-2014,96,3,hygiene articles,7.5,22.5
2975,25-10-2014,12,2,fruit/vegetable juice,2.1,4.2
2973,31-07-2014,34,3,flour,2.1,6.300000000000001
1157,21-03-2014,36,1,frozen meals,9.7,9.7
1330,11-02-2014,45,2,curd,9.8,19.6
4654,14-09-2014,38,1,soda,0.8,0.8
1141,02-12-2014,38,2,soda,0.8,1.6
4162,16-08-2014,17,3,bottled water,0.5,1.5
4855,09-04-2014,136,3,dishes,6.8,20.4
4217,03-06-2014,69,3,domestic eggs,1.25,3.75
1750,09-06-2014,44,3,newspapers,3.2,9.600000000000001
4578,08-09-2014,114,1,napkins,21.8,21.8
3299,15-12-2014,104,1,cat food,11.2,11.2
3231,22-03-2014,103,1,semi-finished bread,1.1,1.1
4086,30-08-2014,24,1,pastry,3.1,3.1
4651,10-01-2014,35,1,sugar,1.2,1.2
1877,13-08-2014,20,3,brown bread,0.8,2.4000000000000004
1849,30-03-2014,89,1,spread cheese,2.5,2.5
2502,18-06-2014,71,1,shopping bags,5.12,5.12
4988,19-04-2014,45,1,curd,9.8,9.8
4430,17-02-2014,70,3,margarine,3.5,10.5
4255,03-11-2014,71,3,shopping bags,5.12,15.36
3348,18-01-2014,62,3,pickled vegetables,2.7,8.100000000000001
1522,16-06-2014,14,3,chocolate,11.5,34.5
1052,24-03-2014,27,1,coffee,8.5,8.5
3579,06-10-2014,18,1,yogurt,2.2,2.2
1208,25-10-2014,18,2,yogurt,2.2,4.4
2835,18-07-2014,14,1,chocolate,11.5,11.5
1265,01-02-2014,38,3,soda,0.8,2.4000000000000004
2389,09-11-2014,69,3,domestic eggs,1.25,3.75
4387,14-02-2014,60,1,cream cheese ,6.3,6.3
1148,31-01-2014,119,2,long life bakery product,9.9,19.8
4508,14-06-2014,115,3,waffles,2.5,7.5
1958,16-06-2014,97,2,artif. sweetener,2.1,4.2
4359,03-07-2014,12,3,fruit/vegetable juice,2.1,6.300000000000001
1847,13-05-2014,11,3,butter,3.2,9.600000000000001
2584,30-11-2014,59,1,hard cheese,4.5,4.5
3457,09-11-2014,27,3,coffee,8.5,25.5
1796,18-09-2014,5,2,rolls/buns,1.2,2.4
3973,03-02-2014,69,2,domestic eggs,1.25,2.5
4163,06-06-2014,50,1,bottled beer,1.8,1.8
1979,07-08-2014,39,3,detergent,5.5,16.5
4283,11-06-2014,50,2,bottled beer,1.8,3.6
3227,24-12-2014,38,1,soda,0.8,0.8
2152,23-11-2014,38,2,soda,0.8,1.6
4869,21-09-2014,70,1,margarine,3.5,3.5
4076,02-08-2014,4,2,other vegetables,0.8,1.6
2912,20-09-2014,80,3,salty snack,0.5,1.5
2701,12-03-2014,38,2,soda,0.8,1.6
3393,25-06-2014,17,2,bottled water,0.5,1.0
3144,05-06-2014,71,1,shopping bags,5.12,5.12
1618,08-04-2014,114,1,napkins,21.8,21.8
1129,10-09-2014,158,1,flower (seeds),6.8,6.8
2786,21-02-2014,38,2,soda,0.8,1.6
3889,22-11-2014,113,1,spices,1.2,1.2
3759,21-07-2014,2,3,whole milk,1.8,5.4
2349,11-08-2014,71,1,shopping bags,5.12,5.12
3086,11-07-2014,14,1,chocolate,11.5,11.5
2337,04-03-2014,117,3,rum,5.2,15.600000000000001
3193,25-10-2014,5,1,rolls/buns,1.2,1.2
2834,07-02-2014,18,1,yogurt,2.2,2.2
1040,03-09-2014,5,2,rolls/buns,1.2,2.4
1658,26-06-2014,70,2,margarine,3.5,7.0
2528,01-09-2014,11,1,butter,3.2,3.2
2976,20-09-2014,71,3,shopping bags,5.12,15.36
4125,20-03-2014,65,1,candy,3.6,3.6
1817,28-01-2014,136,1,dishes,6.8,6.8
2623,13-05-2014,14,1,chocolate,11.5,11.5
4715,24-11-2014,44,2,newspapers,3.2,6.4
4680,06-04-2014,38,3,soda,0.8,2.4000000000000004
2619,05-09-2014,4,3,other vegetables,0.8,2.4000000000000004
4779,24-02-2014,51,3,dessert,1.15,3.4499999999999997
2765,01-09-2014,74,2,whipped/sour cream,5.5,11.0
2653,06-06-2014,44,2,newspapers,3.2,6.4
2994,30-04-2014,5,1,rolls/buns,1.2,1.2
2056,21-05-2014,94,2,potato products,2.8,5.6
2769,24-08-2014,131,1,roll products ,8.6,8.6
2858,24-08-2014,39,2,detergent,5.5,11.0
4096,13-06-2014,12,1,fruit/vegetable juice,2.1,2.1
2961,13-12-2014,69,2,domestic eggs,1.25,2.5
4923,13-08-2014,72,3,salt,0.7,2.0999999999999996
1966,15-02-2014,79,1,specialty cheese,12.14,12.14
4756,10-12-2014,32,2,red/blush wine,12.2,24.4
4485,13-11-2014,70,2,margarine,3.5,7.0
2885,25-07-2014,68,1,photo/film,11.9,11.9
4932,29-03-2014,53,2,specialty chocolate,18.8,37.6
4137,17-08-2014,71,3,shopping bags,5.12,15.36
4367,07-01-2014,45,1,curd,9.8,9.8
2055,31-05-2014,38,1,soda,0.8,0.8
3881,20-04-2014,159,1,rice,11.1,11.1
1645,05-10-2014,115,1,waffles,2.5,2.5
4699,16-03-2014,142,1,seasonal products,5.4,5.4
2973,13-12-2014,75,3,frozen vegetables,2.5,7.5
4299,19-01-2014,130,1,dental care,11.45,11.45
1322,11-12-2014,84,3,female sanitary products,2.5,7.5
3380,23-02-2014,95,3,frozen fish,5.8,17.4
3375,19-10-2014,162,3,specialty vegetables,6.5,19.5
3011,02-04-2014,36,1,frozen meals,9.7,9.7
4867,05-05-2014,95,3,frozen fish,5.8,17.4
3549,24-03-2014,2,1,whole milk,1.8,1.8
2395,17-11-2014,114,3,napkins,21.8,65.4
2789,06-06-2014,11,1,butter,3.2,3.2
4773,12-08-2014,130,2,dental care,11.45,22.9
4356,09-01-2014,16,2,butter milk,6.1,12.2
1703,02-08-2014,75,3,frozen vegetables,2.5,7.5
2362,17-08-2014,53,2,specialty chocolate,18.8,37.6
2072,29-07-2014,70,3,margarine,3.5,10.5
4695,26-09-2014,95,3,frozen fish,5.8,17.4
1787,06-07-2014,119,3,long life bakery product,9.9,29.700000000000003
1938,13-03-2014,2,2,whole milk,1.8,3.6
1296,24-02-2014,119,3,long life bakery product,9.9,29.700000000000003
1796,22-03-2014,113,2,spices,1.2,2.4
2925,19-07-2014,69,2,domestic eggs,1.25,2.5
3376,07-01-2014,60,1,cream cheese ,6.3,6.3
1297,13-12-2014,114,2,napkins,21.8,43.6
1050,12-10-2014,136,1,dishes,6.8,6.8
2854,13-02-2014,50,3,bottled beer,1.8,5.4
1563,11-03-2014,76,3,sliced cheese,4.2,12.600000000000001
4775,29-03-2014,152,1,softener,11.8,11.8
1390,31-07-2014,60,3,cream cheese ,6.3,18.9
3116,27-05-2014,75,1,frozen vegetables,2.5,2.5
1619,21-09-2014,74,1,whipped/sour cream,5.5,5.5
2645,23-12-2014,24,3,pastry,3.1,9.3
3600,03-06-2014,71,1,shopping bags,5.12,5.12
4835,28-03-2014,138,1,candles,2.7,2.7
1107,15-05-2014,44,1,newspapers,3.2,3.2
3527,04-09-2014,41,3,processed cheese,6.4,19.200000000000003
4475,19-07-2014,111,3,brandy,15.8,47.400000000000006
3816,28-03-2014,103,3,semi-finished bread,1.1,3.3000000000000003
4865,17-11-2014,4,3,other vegetables,0.8,2.4000000000000004
2873,23-10-2014,38,3,soda,0.8,2.4000000000000004
2237,16-01-2014,122,2,soups,4.5,9.0
4970,22-08-2014,74,2,whipped/sour cream,5.5,11.0
2122,05-07-2014,24,1,pastry,3.1,3.1
1647,22-02-2014,80,2,salty snack,0.5,1.0
2393,26-09-2014,35,3,sugar,1.2,3.5999999999999996
1831,29-07-2014,59,3,hard cheese,4.5,13.5
4837,04-12-2014,17,3,bottled water,0.5,1.5
1840,28-12-2014,125,1,instant coffee,4.9,4.9
2343,02-11-2014,38,1,soda,0.8,0.8
2381,29-12-2014,71,1,shopping bags,5.12,5.12
1574,25-04-2014,70,1,margarine,3.5,3.5
1339,25-05-2014,92,1,vinegar,1.5,1.5
3902,27-10-2014,63,1,liquor (appetizer),11.2,11.2
2650,09-08-2014,142,2,seasonal products,5.4,10.8
2659,28-07-2014,160,3,tea,8.7,26.099999999999998
3081,26-02-2014,71,2,shopping bags,5.12,10.24
4717,03-03-2014,27,1,coffee,8.5,8.5
4524,17-04-2014,45,3,curd,9.8,29.400000000000002
2600,28-09-2014,50,3,bottled beer,1.8,5.4
1948,31-05-2014,64,3,UHT-milk,2.1,6.300000000000001
2238,05-01-2014,24,2,pastry,3.1,6.2
4271,19-12-2014,46,3,pasta,3.1,9.3
2715,11-10-2014,154,1,cake bar,2.4,2.4
4146,15-04-2014,129,1,mayonnaise,1.8,1.8
3447,28-01-2014,75,2,frozen vegetables,2.5,5.0
4799,30-04-2014,16,2,butter milk,6.1,12.2
4753,31-08-2014,53,1,specialty chocolate,18.8,18.8
4199,24-08-2014,78,2,baking powder,1.8,3.6
1566,03-06-2014,44,3,newspapers,3.2,9.600000000000001
1782,30-08-2014,44,2,newspapers,3.2,6.4
3312,27-05-2014,70,3,margarine,3.5,10.5
3839,13-08-2014,101,3,canned fish,2.1,6.300000000000001
1596,27-07-2014,6,3,pot plants,3.5,10.5
1693,30-05-2014,115,3,waffles,2.5,7.5
4773,15-10-2014,144,3,abrasive cleaner,6.38,19.14
1302,02-12-2014,18,1,yogurt,2.2,2.2
1621,21-06-2014,16,1,butter milk,6.1,6.1
2864,12-01-2014,2,1,whole milk,1.8,1.8
4880,16-03-2014,53,3,specialty chocolate,18.8,56.400000000000006
1237,22-06-2014,60,2,cream cheese ,6.3,12.6
4218,15-09-2014,69,2,domestic eggs,1.25,2.5
2017,23-12-2014,17,3,bottled water,0.5,1.5
2687,09-08-2014,71,2,shopping bags,5.12,10.24
3549,09-11-2014,18,3,yogurt,2.2,6.6000000000000005
3684,05-01-2014,44,2,newspapers,3.2,6.4
4615,30-03-2014,33,3,frozen potato products,3.0,9.0
3122,09-01-2014,44,2,newspapers,3.2,6.4
3116,12-06-2014,78,2,baking powder,1.8,3.6
2235,10-10-2014,146,1,ketchup,1.25,1.25
1465,08-12-2014,71,2,shopping bags,5.12,10.24
4448,19-10-2014,11,2,butter,3.2,6.4
2098,20-10-2014,34,3,flour,2.1,6.300000000000001
4377,06-05-2014,77,2,dish cleaner,2.5,5.0
2403,14-04-2014,59,2,hard cheese,4.5,9.0
4055,25-03-2014,38,2,soda,0.8,1.6
2222,13-02-2014,31,2,curd cheese,9.2,18.4
3396,05-11-2014,34,2,flour,2.1,4.2
3205,05-09-2014,32,1,red/blush wine,12.2,12.2
3123,16-04-2014,5,2,rolls/buns,1.2,2.4
2441,08-06-2014,11,3,butter,3.2,9.600000000000001
2693,14-02-2014,143,3,liqueur,9.5,28.5
4441,12-12-2014,115,2,waffles,2.5,5.0
2428,06-12-2014,12,2,fruit/vegetable juice,2.1,4.2
3191,11-05-2014,75,2,frozen vegetables,2.5,5.0
4628,01-05-2014,114,1,napkins,21.8,21.8
1493,06-03-2014,73,3,oil,3.4,10.2
4376,24-09-2014,80,1,salty snack,0.5,0.5
3254,11-12-2014,71,1,shopping bags,5.12,5.12
2493,27-05-2014,38,2,soda,0.8,1.6
4794,11-11-2014,50,2,bottled beer,1.8,3.6
3782,20-02-2014,69,3,domestic eggs,1.25,3.75
1094,24-07-2014,115,2,waffles,2.5,5.0
4769,31-03-2014,41,3,processed cheese,6.4,19.200000000000003
4329,20-01-2014,138,1,candles,2.7,2.7
3110,29-05-2014,134,3,cereals,4.5,13.5
1758,24-12-2014,62,3,pickled vegetables,2.7,8.100000000000001
4330,24-09-2014,74,3,whipped/sour cream,5.5,16.5
4569,24-12-2014,50,1,bottled beer,1.8,1.8
3141,07-06-2014,38,1,soda,0.8,0.8
2617,19-06-2014,36,2,frozen meals,9.7,19.4
1537,08-12-2014,38,2,soda,0.8,1.6
1321,11-07-2014,38,3,soda,0.8,2.4000000000000004
1179,11-09-2014,114,3,napkins,21.8,65.4
4766,25-09-2014,73,1,oil,3.4,3.4
1468,05-02-2014,142,1,seasonal products,5.4,5.4
2519,07-04-2014,90,1,decalcifier,2.8,2.8
3308,09-04-2014,24,3,pastry,3.1,9.3
1236,27-06-2014,136,3,dishes,6.8,20.4
4485,28-07-2014,32,1,red/blush wine,12.2,12.2
2805,16-08-2014,104,3,cat food,11.2,33.599999999999994
4658,26-07-2014,75,1,frozen vegetables,2.5,2.5
1350,03-09-2014,2,2,whole milk,1.8,3.6
2149,21-03-2014,119,1,long life bakery product,9.9,9.9
2452,08-03-2014,76,3,sliced cheese,4.2,12.600000000000001
3030,14-12-2014,32,3,red/blush wine,12.2,36.599999999999994
1827,17-11-2014,17,3,bottled water,0.5,1.5
4925,23-01-2014,43,3,sparkling wine,12.5,37.5
2853,17-11-2014,65,1,candy,3.6,3.6
4182,15-11-2014,83,1,white bread,0.3,0.3
3496,26-03-2014,81,2,Instant food products,0.6,1.2
1740,30-10-2014,114,1,napkins,21.8,21.8
4962,18-08-2014,104,2,cat food,11.2,22.4
1760,28-07-2014,77,1,dish cleaner,2.5,2.5
3966,07-04-2014,71,1,shopping bags,5.12,5.12
3317,16-06-2014,71,3,shopping bags,5.12,15.36
1825,07-01-2014,2,2,whole milk,1.8,3.6
2204,09-10-2014,47,3,popcorn,2.4,7.199999999999999
1209,11-11-2014,79,3,specialty cheese,12.14,36.42
1574,28-02-2014,131,1,roll products ,8.6,8.6
3203,22-07-2014,158,1,flower (seeds),6.8,6.8
2914,11-10-2014,69,2,domestic eggs,1.25,2.5
1278,06-09-2014,68,2,photo/film,11.9,23.8
2813,17-02-2014,14,1,chocolate,11.5,11.5
1653,27-12-2014,119,2,long life bakery product,9.9,19.8
2301,23-04-2014,115,1,waffles,2.5,2.5
4074,11-03-2014,52,1,dog food,12.6,12.6
1809,27-10-2014,38,1,soda,0.8,0.8
3972,04-05-2014,5,2,rolls/buns,1.2,2.4
3938,23-04-2014,99,3,canned vegetables,5.7,17.1
4155,19-07-2014,17,2,bottled water,0.5,1.0
4959,30-12-2014,53,3,specialty chocolate,18.8,56.400000000000006
2518,27-11-2014,69,2,domestic eggs,1.25,2.5
1529,29-05-2014,17,3,bottled water,0.5,1.5
3817,02-11-2014,115,3,waffles,2.5,7.5
1034,28-04-2014,36,2,frozen meals,9.7,19.4
4297,24-12-2014,45,2,curd,9.8,19.6
4684,21-11-2014,71,3,shopping bags,5.12,15.36
2999,12-08-2014,83,1,white bread,0.3,0.3
1097,12-10-2014,71,3,shopping bags,5.12,15.36
4650,14-12-2014,71,3,shopping bags,5.12,15.36
4958,27-04-2014,115,1,waffles,2.5,2.5
2515,01-09-2014,18,3,yogurt,2.2,6.6000000000000005
4911,28-06-2014,2,1,whole milk,1.8,1.8
1722,12-07-2014,38,1,soda,0.8,0.8
1350,19-02-2014,75,2,frozen vegetables,2.5,5.0
2152,03-02-2014,115,3,waffles,2.5,7.5
2428,01-11-2014,103,3,semi-finished bread,1.1,3.3000000000000003
4231,04-02-2014,119,1,long life bakery product,9.9,9.9
1413,03-12-2014,24,3,pastry,3.1,9.3
2932,22-06-2014,104,1,cat food,11.2,11.2
3935,12-04-2014,15,3,specialty bar,5.2,15.600000000000001
3294,26-02-2014,62,3,pickled vegetables,2.7,8.100000000000001
2306,13-12-2014,44,1,newspapers,3.2,3.2
4252,28-04-2014,52,1,dog food,12.6,12.6
1325,29-03-2014,14,3,chocolate,11.5,34.5
3657,10-07-2014,128,3,soft cheese,7.2,21.6
3592,17-04-2014,96,1,hygiene articles,7.5,7.5
2797,08-08-2014,38,2,soda,0.8,1.6
2663,20-01-2014,132,2,kitchen towels,4.83,9.66
1998,15-02-2014,24,3,pastry,3.1,9.3
4412,30-07-2014,5,3,rolls/buns,1.2,3.5999999999999996
2205,28-10-2014,38,3,soda,0.8,2.4000000000000004
4301,24-12-2014,4,1,other vegetables,0.8,0.8
3021,29-10-2014,12,3,fruit/vegetable juice,2.1,6.300000000000001
4131,08-10-2014,4,3,other vegetables,0.8,2.4000000000000004
2400,26-08-2014,69,3,domestic eggs,1.25,3.75
2394,18-06-2014,90,2,decalcifier,2.8,5.6
2019,06-12-2014,12,3,fruit/vegetable juice,2.1,6.300000000000001
3969,05-09-2014,52,3,dog food,12.6,37.8
1797,26-07-2014,50,1,bottled beer,1.8,1.8
2336,31-05-2014,80,2,salty snack,0.5,1.0
2041,08-04-2014,38,1,soda,0.8,0.8
4624,06-06-2014,114,3,napkins,21.8,65.4
3221,16-01-2014,88,3,house keeping products,8.5,25.5
3327,13-10-2014,17,3,bottled water,0.5,1.5
